"Title1","Title2","Authors1","Authors2","Keywords1","Keywords2","Similarity","Label"
"improving fairness of artificial intelligence algorithms in privileged-group selection bias data settings","artificial intelligence and the public sectorâ€”applications and challenges","pessach d,shmueli e","wirtz bw,weyerer jc,geyer c","algorithmic bias,algorithmic fairness,fairness-aware machine learning,selection bias,semi-supervised learning","ai applications,ai challenges,artificial intelligence,public sector","0.28875325208818","0"
"improving fairness of artificial intelligence algorithms in privileged-group selection bias data settings","effective exposure amortizing for fair top-k recommendation","pessach d,shmueli e","yang t,xu z,ai q","algorithmic bias,algorithmic fairness,fairness-aware machine learning,selection bias,semi-supervised learning","ccs concepts â€¢ information systems â†’ recommender systems; learning to rank keywords fair ranking,exposure,position bias,top-Ã­ ÂµÃ­Â±Â˜ recommendation","0.21787092692186","0"
"improving fairness of artificial intelligence algorithms in privileged-group selection bias data settings","flexible and adaptive fairness-aware learning in non-stationary data streams","pessach d,shmueli e","zhang w,zhang m,zhang j,liu z,...","algorithmic bias,algorithmic fairness,fairness-aware machine learning,selection bias,semi-supervised learning","ai fairness,flexible fairness,online classification","0.26696708041014","1"
"improving fairness of artificial intelligence algorithms in privileged-group selection bias data settings","bias, fairness and accountability with artificial intelligence and machine learning algorithms","pessach d,shmueli e","zhou n,zhang z,nair vn,singhal h,chen j","algorithmic bias,algorithmic fairness,fairness-aware machine learning,selection bias,semi-supervised learning","ai,ml,algorithm,bias,fairness","0.32916640303701","1"
"improving fairness of artificial intelligence algorithms in privileged-group selection bias data settings","applying differential privacy mechanism in artificial intelligence","pessach d,shmueli e","zhu t,yu ps","algorithmic bias,algorithmic fairness,fairness-aware machine learning,selection bias,semi-supervised learning","artificial intelligence,differential privacy,federated learning,multi-agent system,reinforcement learning","0.28298383573613","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","transparency and explainability of ai systems: ethical guidelines in practice","puaschunder jm","balasubramaniam n,kauppinen m,hiekkanen k,kujala s","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","ai systems,ethical guidelines,explainability,quality requirements,transparency","0.26457985789311","1"
"artificial intelligence evolution: on the virtue of killing in the artificial age","artificial intelligence, intersectionality, and the future of public health","puaschunder jm","bauer gr,lizotte dj","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","ajph,apha,american,association,health,journal,public,ethics,infrastructure,policy,practice","0.3089156626506","1"
"artificial intelligence evolution: on the virtue of killing in the artificial age","using edge cases to disentangle fairness and solidarity in ai ethics","puaschunder jm","brusseau j","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","artificial intelligence,ethics,fairness,philosophy,solidarity","0.21337941931661","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","fairness & friends in the data science era","puaschunder jm","catania b,guerrini g,accinelli c","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","data-informed automated decision system,diversity,fairness,nondiscrimination,processing pipeline","0.23125","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","a sociotechnical view of algorithmic fairness","puaschunder jm","dolata m,feuerriegel s,schwabe g","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","algorithmic fairness,literature review,problematization,research agenda,sociotechnical perspective,state of the art","0.2311157674175","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","ai-enabled radio resource allocation in 5g for urllc and embb users","puaschunder jm","elsayed m,erol-kantarci m","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","5g mobile communication,delays,quality of service,reliability,resource management,throughput","0.23900733368256","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","addressing fairness, bias, and appropriate use of artificial intelligence and machine learning in global health","puaschunder jm","fletcher rr,nakeshimana a,...","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","appropriate use,artificial intelligence,bias,ethics,fairness,global health,machine learning,medicine","0.30722891566265","1"
"artificial intelligence evolution: on the virtue of killing in the artificial age","rawls's original position and algorithmic fairness","puaschunder jm","franke u","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","algorithmic fairness,original position,veil of ignorance,veil of uncertainty","0.21765694356373","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","understanding decision subjects' fairness perceptions and retention in repeated interactions with ai-based decision systems","puaschunder jm","gemalmaz ma,yin m","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","ai-based decision systems,fairness,fairness perceptions,human-ai interaction,human-subject experiments,retention","0.22038941480207","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","beyond bias and discrimination: redefining the ai ethics principle of fairness in healthcare machine-learning algorithms","puaschunder jm","giovanola b,tiribelli s","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","bias,discrimination,ethics of algorithms,fairness,healthcare machine-learning algorithms,respect","0.24156375502008","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","marrying fairness and explainability in supervised learning","puaschunder jm","grabowicz pa,perello n,mishra a","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","algorithmic fairness,discrimination,explainability,machine learning,supervised learning","0.23164381664589","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","speciesist bias in ai: how ai applications perpetuate discrimination and unfair outcomes against animals","puaschunder jm","hagendorff t,bossert ln,yip textperiodcentered,tse f,singer textperiodcenteredp","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","artificial intelligence,ethics,fairness,machine learning,speciesism,speciesist bias","0.25505588619538","1"
"artificial intelligence evolution: on the virtue of killing in the artificial age","who is the fairest of them all? public attitudes and expectations regarding automated decision-making","puaschunder jm","helberger n,araujo t,de vreese ch","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","algorithmic fairness,automated-decision making,public perceptions","0.24993512511585","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","principal fairness for human and algorithmic decision-making","puaschunder jm","imai k,jiang z","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","algorithmic fairness,causal inference,potential outcomes,principal stratification","0.21675665625465","0"
"artificial intelligence evolution: on the virtue of killing in the artificial age","introduction to the special issue on ai fairness, trust, and ethics","puaschunder jm","jr lp,bansal g,melville n,...","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","ai bias,ai fairness,ai trust,artificial intelligence","0.26440685820204","1"
"artificial intelligence evolution: on the virtue of killing in the artificial age","exploring bias and fairness in artificial intelligence and machine learning algorithms","puaschunder jm","khakurel ub,abdelmoumin g,bajracharya a,rawat db","ai,ai-evolution,algorithms,cognitive robotics,emerging technologies,ethical issues,","artificial intelligence,detection and tracking algorithms,machine learning,performance modeling,systems modeling","0.30581970740103","1"
